SCHOOL_ID,the_geom,Short_Name,SCH_ADDR,GRADE_CAT,GRADES,SCH_TYPE,X,Y
400164,POINT (-87.68554721958874 41.84596532973772),LOZANO LEADERSHIP ACADEMY - MASTERY CAMPUS,"2520 S WESTERN AVE, 60608",HS,12,Alternative/Charter,-87.68554722,41.84596533
400165,POINT (-87.70216585147205 41.88751635908656),LEARN CHTR - MIDDLE,"3021 W CARROLL AVE, 60612",MS,"6, 7",Charter,-87.70216585,41.88751636
609674,POINT (-87.57326679940071 41.737146496638516),CHICAGO VOCATIONAL HS,"2100 E 87TH ST, 60617",HS,"9, 10, 11, 12","District, non-alternative",-87.5732668,41.7371465
609676,POINT (-87.61760074629463 41.84022610835752),DUNBAR HS,"3000 S DR MARTIN LUTHER KING JR DR, 60616",HS,"9, 10, 11, 12","District, non-alternative",-87.61760075,41.84022611
609678,POINT (-87.62763862169568 41.873066699386506),JONES HS,"700 S STATE ST, 60605",HS,"9, 10, 11, 12","District, non-alternative",-87.62763862,41.8730667
609679,POINT (-87.7610115827678 41.9200600613321),PROSSER HS,"2148 N LONG AVE, 60639",HS,"9, 10, 11, 12","District, non-alternative",-87.76101158,41.92006006
609680,POINT (-87.63446372701351 41.901546152226715),PAYTON HS,"1034 N WELLS ST, 60610",HS,"9, 10, 11, 12","District, non-alternative",-87.63446373,41.90154615
609682,POINT (-87.66231451465825 41.802880865293076),RICHARDS HS,"5009 S LAFLIN ST, 60609",HS,"9, 10, 11, 12","District, non-alternative",-87.66231451,41.80288087
609691,POINT (-87.73523685256694 41.911646255118825),NORTH-GRAND HS,"4338 W WABANSIA AVE, 60639",HS,"9, 10, 11, 12","District, non-alternative",-87.73523685,41.91164626
609692,POINT (-87.6354462756924 41.74578670464239),SIMEON HS,"8147 S VINCENNES AVE, 60620",HS,"9, 10, 11, 12","District, non-alternative",-87.63544628,41.74578671
609693,POINT (-87.70733286940346 41.89000464134662),WESTINGHOUSE HS,"3223 W FRANKLIN BLVD, 60624",HS,"9, 10, 11, 12","District, non-alternative",-87.70733287,41.89000464
609694,POINT (-87.72446996249418 41.79143646843953),HANCOCK HS,"4034 W 56TH ST, 60629",HS,"9, 10, 11, 12","District, non-alternative",-87.72446996,41.79143647
609695,POINT (-87.67944745198258 41.97506793238738),AMUNDSEN HS,"5110 N DAMEN AVE, 60625",HS,"9, 10, 11, 12","District, non-alternative",-87.67944745,41.97506793
609698,POINT (-87.72109816187195 41.74940304629808),BOGAN HS,"3939 W 79TH ST, 60652",HS,"9, 10, 11, 12","District, non-alternative",-87.72109816,41.74940305
609702,POINT (-87.68324895425825 41.87752873326511),CRANE HS,"2245 W JACKSON BLVD, 60612",HS,"11, 12","District, non-alternative",-87.68324895,41.87752873
609704,POINT (-87.70874232342406 41.84855921445456),FARRAGUT HS,"2345 S CHRISTIANA AVE, 60623",HS,"PE, PK, 9, 10, 11, 12","District, non-alternative",-87.70874232,41.84855922
609705,POINT (-87.63753544768915 41.68995130697074),FENGER HS,"11220 S WALLACE ST, 60628",HS,"9, 10, 11, 12","District, non-alternative",-87.63753545,41.68995131
609707,POINT (-87.6371893711971 41.7697134162855),ROBESON HS,"6835 S NORMAL BLVD, 60621",HS,"9, 10, 11, 12","District, non-alternative",-87.63718937,41.76971342
609708,POINT (-87.75420328787455 41.93979613512468),FOREMAN HS,"3235 N LECLAIRE AVE, 60641",HS,"9, 10, 11, 12","District, non-alternative",-87.75420329,41.93979614
609709,POINT (-87.6889172819261 41.79101340777694),GAGE PARK HS,"5630 S ROCKWELL ST, 60629",HS,"9, 10, 11, 12","District, non-alternative",-87.68891728,41.79101341
609710,POINT (-87.62058681474235 41.718372796416766),HARLAN HS,"9652 S MICHIGAN AVE, 60628",HS,"7, 8, 9, 10, 11, 12","District, non-alternative",-87.62058681,41.7183728
609711,POINT (-87.66905264404774 41.77512465622236),HARPER HS,"6520 S WOOD ST, 60636",HS,"9, 10, 11, 12","District, non-alternative",-87.66905264,41.77512466
609712,POINT (-87.60169063855703 41.75374887168443),HIRSCH HS,"7740 S INGLESIDE AVE, 60619",HS,"9, 10, 11, 12","District, non-alternative",-87.60169064,41.75374887
609713,POINT (-87.58657835252522 41.782257424906646),HYDE PARK HS,"6220 S STONY ISLAND AVE, 60637",HS,"9, 10, 11, 12","District, non-alternative",-87.58657835,41.78225743
609715,POINT (-87.69460198394071 41.81872965145221),KELLY HS,"4136 S CALIFORNIA AVE, 60632",HS,"9, 10, 11, 12","District, non-alternative",-87.69460198,41.81872965
609716,POINT (-87.7359995217159 41.92794583916108),KELVYN PARK HS,"4343 W WRIGHTWOOD AVE, 60639",HS,"9, 10, 11, 12","District, non-alternative",-87.73599952,41.92794584
609718,POINT (-87.78039471743685 41.79048242832411),KENNEDY HS,"6325 W 56TH ST, 60638",HS,"9, 10, 11, 12","District, non-alternative",-87.78039472,41.79048243
609719,POINT (-87.66898944552783 41.95476353353416),LAKE VIEW HS,"4015 N ASHLAND AVE, 60613",HS,"9, 10, 11, 12","District, non-alternative",-87.66898945,41.95476353
609720,POINT (-87.69101274083219 41.94667201422504),LANE HS,"2501 W ADDISON ST, 60618",HS,"7, 8, 9, 10, 11, 12","District, non-alternative",-87.69101274,41.94667202
609722,POINT (-87.69989620732333 41.87096639352564),MANLEY HS,"2935 W POLK ST, 60612",HS,"9, 10, 11, 12","District, non-alternative",-87.69989621,41.87096639
609723,POINT (-87.7080494807027 41.878416646694305),MARSHALL HS,"3250 W ADAMS ST, 60624",HS,"9, 10, 11, 12","District, non-alternative",-87.70804948,41.87841665
609724,POINT (-87.70251934431388 41.98756723617073),MATHER HS,"5835 N LINCOLN AVE, 60659",HS,"9, 10, 11, 12","District, non-alternative",-87.70251934,41.98756724
609725,POINT (-87.66567557290979 41.69201112325852),MORGAN PARK HS,"1744 W PRYOR AVE, 60643",HS,"7, 8, 9, 10, 11, 12","District, non-alternative",-87.66567557,41.69201112
609726,POINT (-87.6163519046308 41.69273509070445),BROOKS HS,"250 E 111TH ST, 60628",HS,"9, 10, 11, 12","District, non-alternative",-87.6163519,41.69273509
609727,POINT (-87.61979574278351 41.82385253000532),PHILLIPS HS,"244 E PERSHING RD, 60653",HS,"8, 9, 10, 11, 12","District, non-alternative",-87.61979574,41.82385253
609728,POINT (-87.71481814271522 41.96480044461461),ROOSEVELT HS,"3436 W WILSON AVE, 60625",HS,"9, 10, 11, 12","District, non-alternative",-87.71481814,41.96480045
609729,POINT (-87.73563526577472 41.94634322998505),SCHURZ HS,"3601 N MILWAUKEE AVE, 60641",HS,"9, 10, 11, 12","District, non-alternative",-87.73563527,41.94634323
609730,POINT (-87.66518799680999 41.989033192103754),SENN HS,"5900 N GLENWOOD AVE, 60660",HS,"9, 10, 11, 12","District, non-alternative",-87.665188,41.98903319
609732,POINT (-87.78347849048764 41.935634205396035),STEINMETZ COLLEGE PREP HS,"3030 N MOBILE AVE, 60634",HS,"9, 10, 11, 12","District, non-alternative",-87.78347849,41.93563421
609733,POINT (-87.66922892626543 42.002686925406806),SULLIVAN HS,"6631 N BOSWORTH AVE, 60626",HS,"9, 10, 11, 12","District, non-alternative",-87.66922893,42.00268693
609734,POINT (-87.79154677250716 41.982933546470775),TAFT HS,"6530 W BRYN MAWR AVE, 60631",HS,"7, 8, 9, 10, 11, 12","District, non-alternative",-87.79154677,41.98293355
609735,POINT (-87.64300315367649 41.807509470224346),TILDEN HS,"4747 S UNION AVE, 60609",HS,"9, 10, 11, 12","District, non-alternative",-87.64300315,41.80750947
609736,POINT (-87.61193146937418 41.802104669949586),DYETT HS,"555 E 51ST ST, 60615",HS,"11, 12","District, non-alternative",-87.61193147,41.80210467
609737,POINT (-87.7134230177229 41.97318444710975),VON STEUBEN HS,"5039 N KIMBALL AVE, 60625",HS,"9, 10, 11, 12","District, non-alternative",-87.71342302,41.97318445
609738,POINT (-87.64604608877079 41.918267563643575),LINCOLN PARK HS,"2001 N ORCHARD ST, 60614",HS,"9, 10, 11, 12","District, non-alternative",-87.64604609,41.91826756
609739,POINT (-87.53757009061742 41.688164377386876),WASHINGTON HS,"3535 E 114TH ST, 60617",HS,"9, 10, 11, 12","District, non-alternative",-87.53757009,41.68816438
609740,POINT (-87.66744614705794 41.89899527643781),WELLS HS,"936 N ASHLAND AVE, 60622",HS,"9, 10, 11, 12","District, non-alternative",-87.66744615,41.89899528
609741,POINT (-87.71797708727054 41.7805269294861),HUBBARD HS,"6200 S HAMLIN AVE, 60629",HS,"9, 10, 11, 12","District, non-alternative",-87.71797709,41.78052693
609744,POINT (-87.7223855847935 41.982945084019896),NORTHSIDE LEARNING HS,"3730 W BRYN MAWR AVE, 60659",HS,"9, 10, 11, 12","District, Special Ed.",-87.72238558,41.98294509
609745,POINT (-87.67591012227038 41.75985293001463),SOUTHSIDE HS,"7342 S HOYNE AVE, 60636",HS,"11, 12","District, Special Ed.",-87.67591012,41.75985293
609746,POINT (-87.59045756390246 41.80377183078269),KENWOOD HS,"5015 S BLACKSTONE AVE, 60615",HS,"7, 8, 9, 10, 11, 12","District, non-alternative",-87.59045756,41.80377183
609748,POINT (-87.69522432361309 41.842533845469504),YORK HS,"2700 S CALIFORNIA AVE, 60608",HS,"9, 10, 11, 12",Alternative/District,-87.69522432,41.84253385
609749,POINT (-87.70874457260058 41.98131477814757),NORTHSIDE PREP HS,"5501 N KEDZIE AVE, 60625",HS,"9, 10, 11, 12","District, non-alternative",-87.70874457,41.98131478
609750,POINT (-87.6687589324783 41.86436492288052),SIMPSON HS,"1321 S PAULINA ST, 60608",HS,"7, 8, 9, 10, 11, 12",Alternative/District,-87.66875893,41.86436492
609751,POINT (-87.6039105377378 41.813674982740345),KING HS,"4445 S DREXEL BLVD, 60653",HS,"9, 10, 11, 12","District, non-alternative",-87.60391054,41.81367498
609753,POINT (-87.71777060996638 41.69124817482328),CHGO AGR HS,"3857 W 111TH ST, 60655",HS,"9, 10, 11, 12","District, non-alternative",-87.71777061,41.69124818
609754,POINT (-87.61925222645758 41.83055441825486),CHGO MILITARY ACAD HS,"3519 S GILES AVE, 60653",HS,"9, 10, 11, 12","District, non-alternative",-87.61925223,41.83055442
609755,POINT (-87.6642700572198 41.878602082677766),YOUNG HS,"211 S LAFLIN ST, 60607",HS,"7, 8, 9, 10, 11, 12","District, non-alternative",-87.66427006,41.87860208
609756,POINT (-87.72206491876379 41.80308142128944),CURIE HS,"4959 S ARCHER AVE, 60632",HS,"9, 10, 11, 12","District, non-alternative",-87.72206492,41.80308142
609759,POINT (-87.68694287364839 41.902625306868494),CLEMENTE HS,"1147 N WESTERN AVE, 60622",HS,"9, 10, 11, 12","District, non-alternative",-87.68694287,41.90262531
609760,POINT (-87.59058380165195 41.65629055866918),CARVER MILITARY,"13100 S DOTY AVE W, 60827",HS,"9, 10, 11, 12","District, non-alternative",-87.5905838,41.65629056
609761,POINT (-87.60306435433851 41.70744607420297),CORLISS HS,"821 E 103RD ST, 60628",HS,"9, 10, 11, 12","District, non-alternative",-87.60306435,41.70744608
609762,POINT (-87.6537125972097 41.70585943755374),JULIAN HS,"10330 S ELIZABETH ST, 60643",HS,"9, 10, 11, 12","District, non-alternative",-87.6537126,41.70585944
609764,POINT (-87.66369574784159 41.85266709564757),JUAREZ HS,"2150 S LAFLIN ST, 60608",HS,"9, 10, 11, 12","District, non-alternative",-87.66369575,41.8526671
609766,POINT (-87.76469993018388 41.96036317212058),VAUGHN HS,"4355 N LINDER AVE, 60641",HS,"9, 10, 11, 12","District, Special Ed.",-87.76469993,41.96036317
609768,POINT (-87.6414185835453 41.79356519117411),HOPE HS,"5515 S LOWE AVE, 60621",HS,"9, 10, 11, 12","District, non-alternative",-87.64141858,41.79356519
609769,POINT (-87.62535151039495 41.849674856387594),"GRAHAM,R HS","2347 S WABASH AVE, 60616",HS,"9, 10, 11, 12","District, Special Ed.",-87.62535151,41.84967486
609772,POINT (-87.5329394265052 41.69873892671059),ADDAMS,"10810 S AVENUE H, 60617",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.53293943,41.69873893
609773,POINT (-87.65626540538425 41.93412555618664),AGASSIZ,"2851 N SEMINARY AVE, 60657",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.65626541,41.93412556
609774,POINT (-87.6464131367942 41.929849851985445),ALCOTT ES,"2625 N ORCHARD ST, 60614",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.64641314,41.92984985
609777,POINT (-87.65065209723075 41.833826478833664),ARMOUR,"950 W 33RD PL, 60608",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6506521,41.83382648
609779,POINT (-87.68443963221294 42.01012259075561),"ARMSTRONG, G","2110 W GREENLEAF AVE, 60645",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.68443963,42.01012259
609780,POINT (-87.72170559111147 41.916045376500655),AMES,"1920 N HAMLIN AVE, 60647",MS,"7, 8","District, non-alternative",-87.72170559,41.91604538
609781,POINT (-87.62582005597147 41.80211215544777),ATTUCKS,"5055 S STATE ST, 60609",ES,"1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.62582006,41.80211216
609782,POINT (-87.6810043046745 41.94506281681273),AUDUBON,"3500 N HOYNE AVE, 60618",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6810043,41.94506282
609783,POINT (-87.68038085898367 41.86783309699267),JEFFERSON ALT HS,"1100 S HAMILTON AVE, 60612",HS,"6, 7, 8, 9, 10, 11, 12",Alternative/District,-87.68038086,41.8678331
609786,POINT (-87.5916904499246 41.74824650929103),AVALON PARK,"8045 S KENWOOD AVE, 60619",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.59169045,41.74824651
609788,POINT (-87.65803926328758 41.70513917659362),BARNARD,"10354 S CHARLES ST, 60643",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.65803926,41.70513918
609789,POINT (-87.73935161205988 41.93251124264801),BARRY,"2828 N KILBOURN AVE, 60641",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6","District, non-alternative",-87.73935161,41.93251124
609790,POINT (-87.67089048927056 41.75419444436488),BARTON,"7650 S WOLCOTT AVE, 60620",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.67089049,41.75419444
609791,POINT (-87.65353180425295 41.7742190116128),BASS,"1140 W 66TH ST, 60621",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6535318,41.77421901
609792,POINT (-87.70211420791796 41.95822047591906),BATEMAN,"4220 N RICHMOND ST, 60618",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.70211421,41.95822048
609793,POINT (-87.64741621137989 41.78494357464528),NICHOLSON TECH ACAD,"6006 S PEORIA ST, 60621",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.64741621,41.78494358
609794,POINT (-87.70970074586076 41.9711409276749),"EDISON, T","4929 N SAWYER AVE, 60625",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.70970075,41.97114093
609795,POINT (-87.77045422424857 41.86781176060094),"CLARK, G","1045 S MONITOR AVE, 60644",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.77045422,41.86781176
609796,POINT (-87.75760180115937 41.97239325571602),BEAUBIEN,"5025 N LARAMIE AVE, 60630",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7576018,41.97239326
609797,POINT (-87.70585537486951 41.88534847774394),BEIDLER,"3151 W WALNUT ST, 60612",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.70585537,41.88534848
609798,POINT (-87.73405648910601 41.95893804808345),BELDING,"4257 N TRIPP AVE, 60641",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.73405649,41.95893805
609799,POINT (-87.68598149329407 41.94953039591795),BELL,"3730 N OAKLEY AVE, 60618",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.68598149,41.9495304
609800,POINT (-87.61742707395362 41.71043449680035),BENNETT,"10115 S PRAIRIE AVE, 60628",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.61742707,41.7104345
609803,POINT (-87.66496708079174 41.95075308235325),BLAINE,"1420 W GRACE ST, 60613",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.66496708,41.95075308
609804,POINT (-87.69742603580225 42.00341203191618),BOONE,"6710 N WASHTENAW AVE, 60645",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.69742604,42.00341203
609805,POINT (-87.66940229044584 41.74933874948786),JOPLIN,"7931 S HONORE ST, 60620",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.66940229,41.74933875
609806,POINT (-87.5571053284853 41.75436559677511),BRADWELL,"7736 S BURNHAM AVE, 60649",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.55710533,41.7543656
609807,POINT (-87.70873056693345 41.75342975563257),HAMPTON,"3434 W 77TH ST, 60652",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.70873057,41.75342976
609808,POINT (-87.63366873481182 41.686659300059475),HALEY,"11411 S EGGLESTON AVE, 60628",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.63366873,41.6866593
609809,POINT (-87.69633093593569 41.930965408294824),BRENTANO,"2723 N FAIRFIELD AVE, 60647",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.69633094,41.93096541
609810,POINT (-87.79863218436961 41.949115373014095),BRIDGE,"3800 N NEW ENGLAND AVE, 60634",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.79863218,41.94911537
609811,POINT (-87.56204761561891 41.699726527250775),BRIGHT,"10740 S CALHOUN AVE, 60617",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.56204762,41.69972653
609812,POINT (-87.6706456812818 41.882997479850424),"BROWN, W","54 N HERMITAGE AVE, 60612",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.67064568,41.88299748
609813,POINT (-87.62178261708156 41.77161975233356),BROWNELL,"6741 S MICHIGAN AVE, 60637",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6","District, non-alternative",-87.62178262,41.77161975
609815,POINT (-87.57611150426216 41.76084703001268),BOUCHET,"7355 S JEFFERY BLVD, 60649",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.5761115,41.76084703
609817,POINT (-87.69655641037474 41.9757817692924),BUDLONG,"2701 W FOSTER AVE, 60625",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.69655641,41.97578177
609818,POINT (-87.78273630204902 41.91759747989059),BURBANK,"2035 N MOBILE AVE, 60639",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7827363,41.91759748
609819,POINT (-87.61610385872497 41.796760114518534),BURKE,"5356 S DR MARTIN LUTHER KING JR DR, 60615",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.61610386,41.79676012
609820,POINT (-87.66985252345461 41.93791003518674),BURLEY,"1630 W BARRY AVE, 60657",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.66985252,41.93791004
609821,POINT (-87.56709396880007 41.71440235777661),BURNHAM,"9928 S CRANDON AVE, 60617",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.56709397,41.71440236
609826,POINT (-87.71489032182454 41.845450473306045),CASTELLANOS,"2524 S CENTRAL PARK AVE, 60623",ES,"4, 5, 6, 7, 8","District, non-alternative",-87.71489032,41.84545047
609827,POINT (-87.60743464219676 41.72845320044893),BURNSIDE,"650 E 91ST PL, 60619",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.60743464,41.7284532
609828,POINT (-87.66866113512133 41.91238534629159),BURR,"1621 W WABANSIA AVE, 60622",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.66866113,41.91238535
609829,POINT (-87.69241994732585 41.828868507663216),BURROUGHS,"3542 S WASHTENAW AVE, 60632",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.69241995,41.82886851
609830,POINT (-87.7655689424903 41.89766333634573),BRUNSON,"932 N CENTRAL AVE, 60651",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.76556894,41.89766334
609832,POINT (-87.79158114549547 41.79503038103985),BYRNE,"5329 S OAK PARK AVE, 60638",ES,"PE, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.79158115,41.79503038
609833,POINT (-87.5806923921764 41.73922676007226),CALDWELL,"8546 S CREGIER AVE, 60617",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.58069239,41.73922676
609834,POINT (-87.71728227099544 41.84369896613765),LITTLE VILLAGE,"2620 S LAWNDALE AVE, 60623",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.71728227,41.84369897
609835,POINT (-87.71788991348323 41.90379279994066),CAMERON,"1234 N MONTICELLO AVE, 60651",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.71788991,41.9037928
609836,POINT (-87.82925895760144 41.94800784372504),CANTY,"3740 N PANAMA AVE, 60634",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.82925896,41.94800784
609837,POINT (-87.59079528256737 41.78334088166298),CARNEGIE,"1414 E 61ST PL, 60637",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.59079528,41.78334088
609839,POINT (-87.69601281484698 41.74254406303887),CARROLL,"2929 W 83RD ST, 60652",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.69601281,41.74254406
609842,POINT (-87.68776288081175 41.79327270175163),CARSON,"5516 S MAPLEWOOD AVE, 60629",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.68776288,41.7932727
609844,POINT (-87.62241609048168 41.78982839697398),CARTER,"5740 S MICHIGAN AVE, 60637",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.62241609,41.7898284
609845,POINT (-87.59951724185326 41.65372953134877),"CARVER , G","901 E 133RD PL, 60827",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.59951724,41.65372953
609848,POINT (-87.60647390456741 41.65737752657676),ALDRIDGE,"630 E 131ST ST, 60827",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6064739,41.65737753
609849,POINT (-87.703178894639 41.68734785786432),CASSELL,"11314 S SPAULDING AVE, 60655",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.70317889,41.68734786
609850,POINT (-87.65097924777626 41.952782074452486),GREELEY,"832 W SHERIDAN RD, 60613",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.65097925,41.95278208
609851,POINT (-87.69525979911691 41.86646269082053),CHALMERS,"2745 W ROOSEVELT RD, 60608",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6952598,41.86646269
609852,POINT (-87.6832643770859 41.97592173461043),CHAPPELL,"2135 W FOSTER AVE, 60625",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.68326438,41.97592174
609853,POINT (-87.69458550104062 41.917971403696015),CHASE,"2021 N POINT ST, 60647",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6945855,41.9179714
609854,POINT (-87.68893628875183 41.896685248566),CHOPIN,"2450 W RICE ST, 60622",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.68893629,41.89668525
609855,POINT (-87.68557033593322 41.801659175516946),CHRISTOPHER,"5042 S ARTESIAN AVE, 60632",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, Special Ed.",-87.68557034,41.80165918
609856,POINT (-87.54465018834841 41.65455818519265),CLAY,"13231 S BURLEY AVE, 60633",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.54465019,41.65455819
609857,POINT (-87.70644261116112 41.95206956247353),CLEVELAND,"3121 W BYRON ST, 60618",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.70644261,41.95206956
609859,POINT (-87.69832318046653 41.992542016797984),CLINTON,"6110 N FAIRFIELD AVE, 60659",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.69832318,41.99254202
609861,POINT (-87.68089595811591 41.69299857025147),CLISSOLD,"2350 W 110TH PL, 60643",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.68089596,41.69299857
609862,POINT (-87.56600640951856 41.74141252889178),COLES,"8441 S YATES BLVD, 60617",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.56600641,41.74141253
609863,POINT (-87.68197477532695 41.89956529711959),COLUMBUS,"1003 N LEAVITT ST, 60622",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.68197478,41.8995653
609864,POINT (-87.65973795369558 41.74523754404233),COOK,"8150 S BISHOP ST, 60620",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.65973795,41.74523755
609865,POINT (-87.6777257182951 42.01708749423155),JORDAN,"7414 N WOLCOTT AVE, 60626",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.67772572,42.0170875
609866,POINT (-87.68372854613861 41.955553802439916),COONLEY,"4046 N LEAVITT ST, 60618",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.68372855,41.9555538
609867,POINT (-87.66722647680042 41.856003753118365),COOPER,"1624 W 19TH ST, 60608",ES,"PE, PK, K, 1, 2, 3, 4, 5","District, non-alternative",-87.66722648,41.85600375
609869,POINT (-87.65713254714005 41.78468135065794),LANGFORD,"6010 S THROOP ST, 60636",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.65713255,41.78468135
609870,POINT (-87.73115617446221 41.84560303219757),CORKERY,"2510 S KILDARE AVE, 60623",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.73115617,41.84560303
609871,POINT (-87.68567603468193 41.68816339812334),VICK,"2554 W 113TH ST, 60655",ES,"PE, PK","District, Special Ed.",-87.68567603,41.6881634
609872,POINT (-87.65798095905822 41.85605615727887),PEREZ,"1241 W 19TH ST, 60608",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.65798096,41.85605616
