SCHOOL_ID,UNIT_ID,Short_Name,the_geom,SCH_ADDR,GRADE_CAT,GRADES,SCH_TYPE,X,Y
609761,1860,CORLISS HS,POINT (-87.60311732055585 41.7073903674716),821 E 103RD ST,HS,"9, 10, 11, 12",High School,-87.60311732,41.70739037
610355,7910,COURTENAY,POINT (-87.67185148756427 41.95801750496375),1726 W BERTEAU AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.67185149,41.95801751
610378,7660,CRANE AA,POINT (-87.68325366874143 41.87747376887158),2245 W JACKSON BLVD,HS,"9, 10",High School,-87.68325367,41.87747377
609702,1270,CRANE HS,POINT (-87.68325366874143 41.87747376887158),2245 W JACKSON BLVD,HS,"PK, 8, 9, 10, 11, 12",High School,-87.68325367,41.87747377
609873,2940,CROWN,POINT (-87.71250669421973 41.85265840198659),2128 S SAINT LOUIS AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.71250669,41.8526584
610003,4090,CUFFE,POINT (-87.65366960107626 41.74242918729755),8324 S RACINE AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6536696,41.74242919
610004,4100,CULLEN,POINT (-87.61128349082173 41.70042724074192),10650 S EBERHART AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.61128349,41.70042724
609756,1820,CURIE HS,POINT (-87.72197758052319 41.80306404335865),4959 S ARCHER AVE,HS,"9, 10, 11, 12",High School,-87.72197758,41.80306404
609900,3160,CURTIS,POINT (-87.62168233173021 41.68544551653238),32 E 115TH ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.62168233,41.68544552
610239,6560,DALEY,POINT (-87.6722431278263 41.80234685495994),5024 S WOLCOTT AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.67224313,41.80234686
609875,2960,DARWIN,POINT (-87.7054748920212 41.92334951837192),3116 W BELDEN AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.70547489,41.92334952
610521,7000,DAVIS MAGNET,POINT (-87.6665666513605 41.77122494406339),6730 S PAULINA ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.66656665,41.77122495
609876,2970,"DAVIS, N",POINT (-87.70029251694427 41.821877486365636),3014 W 39TH PL,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.70029252,41.82187749
609879,2980,DAWES,POINT (-87.71746593312865 41.745103367445545),3810 W 81ST PL,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.71746593,41.74510337
610313,7420,DE DIEGO,POINT (-87.68572150532036 41.90536815770642),1313 N CLAREMONT AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.68572151,41.90536816
609950,3630,DE DOMINGUEZ,POINT (-87.71722395613581 41.83866156456284),3000 S LAWNDALE AVE,ES,"PK, K, 1, 2",Elementary School,-87.71722396,41.83866157
610320,7510,DE DUPREY,POINT (-87.69296317425837 41.90672259095056),2620 W HIRSCH ST,ES,"1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.69296317,41.90672259
609880,2990,DECATUR,POINT (-87.70465413274164 42.00935194883777),7030 N SACRAMENTO AVE,ES,"K, 1, 2, 3, 4, 5, 6",Elementary School,-87.70465413,42.00935195
609881,3000,DELANO,POINT (-87.72461928816902 41.878772078386866),3937 W WILCOX ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.72461929,41.87877208
609883,3010,DENEEN,POINT (-87.62338238099301 41.76253811156024),7240 S WABASH AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.62338238,41.76253811
610367,8050,DEPRIEST,POINT (-87.7662631172426 41.87804825663559),139 S PARKSIDE AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.76626312,41.87804826
610252,6740,DETT,POINT (-87.68471315334791 41.88401662616035),2306 W MAYPOLE AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.68471315,41.88401663
609884,3020,DEVER,POINT (-87.81316725113774 41.942524051554635),3436 N OSCEOLA AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.81316725,41.94252405
610402,6990,DEVRY HS,POINT (-87.69080220567992 41.94152433868643),3300 N CAMPBELL AVE,HS,"11, 12",High School,-87.69080221,41.94152434
609885,3030,DEWEY,POINT (-87.64261521491714 41.795656904289324),5415 S UNION AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.64261521,41.79565691
609874,2950,DIRKSEN,POINT (-87.84107782463859 41.973687118009735),8601 W FOSTER AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.84107782,41.97368712
610363,8000,DISNEY,POINT (-87.64611638239454 41.95680434369957),4140 N MARINE DR,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.64611638,41.95680434
610515,8045,DISNEY II,POINT (-87.73060689752498 41.95052750919633),3815 N KEDVALE AVE,ES,"PK, K, 1, 2",Elementary School,-87.7306069,41.95052751
609887,3040,DIXON,POINT (-87.61001426882332 41.743630749555344),8306 S SAINT LAWRENCE AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.61001427,41.74363075
609888,3050,DODGE,POINT (-87.69302484997992 41.88282061163445),2651 W WASHINGTON BLVD,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.69302485,41.88282061
609891,3070,DOOLITTLE,POINT (-87.6128129252827 41.83109303132206),535 E 35TH ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.61281292,41.83109303
609893,3080,DORE,POINT (-87.78763763784829 41.7808608542232),6108 S NATOMA AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.78763764,41.78086085
610245,6630,DOUGLASS HS,POINT (-87.76763287766917 41.890401338715165),543 N WALLER AVE,HS,"9, 10, 11, 12",High School,-87.76763288,41.89040134
609894,3100,DRAKE,POINT (-87.61776781316705 41.843799622337464),2722 S DR MARTIN LUTHER KING JR DR,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.61776781,41.84379962
609896,3120,DRUMMOND,POINT (-87.67450031747738 41.91588625842355),1845 W CORTLAND ST,ES,"7, 8",Elementary School,-87.67450032,41.91588626
610364,8010,DUBOIS,POINT (-87.6143951729012 41.65376025771633),330 E 133RD ST,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.61439517,41.65376026
610263,6860,DULLES,POINT (-87.61716849422743 41.77953701523744),6311 S CALUMET AVE,ES,"PK, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.61716849,41.77953702
610266,6890,DUMAS,POINT (-87.60105667128835 41.77356993818154),6650 S ELLIS AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.60105667,41.77356994
609676,1030,DUNBAR HS,POINT (-87.61767070320843 41.84009453640252),3000 S DR MARTIN LUTHER KING JR DR,HS,"9, 10, 11, 12",High School,-87.6176707,41.84009454
610188,6050,DUNNE,POINT (-87.63993919770385 41.6965626690779),10845 S UNION AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6399392,41.69656267
610352,7870,DURKIN PARK,POINT (-87.72992078652196 41.73891090133531),8445 S KOLIN AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.72992079,41.7389109
610254,6760,DVORAK,POINT (-87.71575388927447 41.858855932142816),3615 W 16TH ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.71575389,41.85885593
609736,1600,DYETT HS,POINT (-87.61192430708623 41.8020498817642),555 E 51ST ST,HS,"9, 10, 11, 12",High School,-87.61192431,41.80204988
610316,7450,EARHART,POINT (-87.58216397905775 41.72613520943962),1710 E 93RD ST,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.58216398,41.72613521
609897,3130,EARLE,POINT (-87.66777652320405 41.78227811135881),6121 S HERMITAGE AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.66777652,41.78227811
609898,3140,EBERHART,POINT (-87.70812304445637 41.77444512694635),3400 W 65TH PL,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.70812304,41.77444513
609899,3150,EBINGER,POINT (-87.8111467132442 42.004436159296944),7350 W PRATT AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.81114671,42.00443616
609901,3170,EDGEBROOK,POINT (-87.76182110329297 41.99946016367177),6525 N HIAWATHA AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.7618211,41.99946016
609794,2220,EDISON,POINT (-87.70962733404215 41.971146442216195),4929 N SAWYER AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.70962733,41.97114644
610523,2085,EDISON PARK,POINT (-87.8138084296538 41.99420292692554),6220 N OLCOTT AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.81380843,41.99420293
609903,3200,EDWARDS,POINT (-87.72581747663679 41.805475956140874),4815 S KARLOV AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.72581748,41.80547596
609904,3220,ELLINGTON,POINT (-87.76517861565559 41.88499985216273),224 N CENTRAL AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.76517862,41.88499985
609906,3230,EMMET,POINT (-87.76335671129053 41.88037513785942),5500 W MADISON ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.76335671,41.88037514
400094,8058,EPIC HS,POINT (-87.55019066479481 41.744959596795624),8255 S HOUSTON AVE,HS,9,Contract,-87.55019066,41.7449596
609907,3240,ERICSON,POINT (-87.71591690247918 41.87574207134558),3600 W 5TH AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.7159169,41.87574207
400039,5780,ERIE CHARTER,POINT (-87.69000884801824 41.900369945540064),2510 W CORTEZ ST,ES,"K, 1, 2, 3, 4, 5",Charter,-87.69000885,41.90036995
609908,3250,ESMOND,POINT (-87.66913272377052 41.68938159411639),1865 W MONTVALE AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.66913272,41.68938159
609909,3260,EVERETT,POINT (-87.68127224160506 41.831507504293235),3419 S BELL AVE,ES,"PK, K, 1, 2, 3, 4, 5",Elementary School,-87.68127224,41.83150751
610319,7490,EVERGREEN,POINT (-87.66778067906698 41.82938703404414),3537 S PAULINA ST,MS,"6, 7, 8",Elementary School,-87.66778068,41.82938704
610362,7990,EVERS,POINT (-87.63926870379932 41.71566032393261),9811 S LOWE AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6392687,41.71566032
610057,4660,FAIRFIELD,POINT (-87.69207512389606 41.7807771485748),6201 S FAIRFIELD AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.69207512,41.78077715
609910,3270,FALCONER,POINT (-87.74936627750972 41.93575650362426),3020 N LAMON AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6",Elementary School,-87.74936628,41.9357565
610055,4640,FARADAY,POINT (-87.7080552780167 41.87974152986593),3250 W MONROE ST,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.70805528,41.87974153
609912,3280,FARNSWORTH,POINT (-87.76610722864835 41.979856113008616),5414 N LINDER AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.76610723,41.97985611
609704,1300,FARRAGUT HS,POINT (-87.7086710499952 41.848626214200074),2345 S CHRISTIANA AVE,HS,"9, 10, 11, 12",High School,-87.70867105,41.84862622
609706,7970,FENGER AA,POINT (-87.637607565564 41.68991079565586),11220 S WALLACE ST,HS,"9, 10",High School,-87.63760757,41.6899108
609705,1310,FENGER HS,POINT (-87.637607565564 41.68991079565586),11220 S WALLACE ST,HS,"9, 10, 11, 12",High School,-87.63760757,41.6899108
609916,3320,FERMI,POINT (-87.59037654644462 41.767727852709115),1415 E 70TH ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.59037655,41.76772785
609917,3330,FERNWOOD,POINT (-87.64037832451434 41.71123254048103),10041 S UNION AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.64037832,41.71123254
609918,3350,FIELD,POINT (-87.66994861793629 42.009664624359424),7019 N ASHLAND BLVD,MS,"4, 5, 6, 7, 8",Elementary School,-87.66994862,42.00966463
609967,3760,FINKL,POINT (-87.68570308560284 41.8491600657231),2332 S WESTERN AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.68570309,41.84916007
609919,3360,FISKE,POINT (-87.60259771373299 41.78295121715014),6145 S INGLESIDE AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.60259771,41.78295122
609708,1330,FOREMAN HS,POINT (-87.75413120932518 41.939843003034966),3235 N LECLAIRE AVE,HS,"9, 10, 11, 12",High School,-87.75413121,41.939843
609924,3400,FORT DEARBORN,POINT (-87.65544390214197 41.7296512903639),9025 S THROOP ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6554439,41.72965129
609927,3430,FOSTER PARK,POINT (-87.66813605677122 41.73842933644132),8530 S WOOD ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.66813606,41.73842934
609926,3420,FRANKLIN,POINT (-87.63551750675143 41.906572470411064),225 W EVERGREEN AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.63551751,41.90657247
610503,5850,FRAZIER INTERNATIONAL,POINT (-87.72633000906644 41.866958542936295),4027 W GRENSHAW ST,ES,"K, 1, 2, 3, 4, 5, 6",Elementary School,-87.72633001,41.86695854
400040,6650,FRAZIER PREP,POINT (-87.72633000906644 41.866958542936295),4027 W GRENSHAW ST,ES,"PK, K, 1, 2, 3, 4, 5, 6",Contract,-87.72633001,41.86695854
609928,3440,FULLER,POINT (-87.61182089210679 41.81801365349345),4214 S SAINT LAWRENCE AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.61182089,41.81801365
609929,3450,FULTON,POINT (-87.66846847811469 41.797453124317755),5300 S HERMITAGE AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.66846848,41.79745313
609930,3460,FUNSTON,POINT (-87.71692882843843 41.91763436883817),2010 N CENTRAL PARK AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6",Elementary School,-87.71692883,41.91763437
609709,1340,GAGE PARK HS,POINT (-87.68899072278607 41.7910166621436),5630 S ROCKWELL ST,HS,"9, 10, 11, 12",High School,-87.68899072,41.79101666
400041,5840,GALAPAGOS CHARTER,POINT (-87.72194525704957 41.89734059435806),3814 W IOWA ST,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.72194526,41.89734059
609933,3480,GALE,POINT (-87.67202378313704 42.02106693616408),1631 W JONQUIL TER,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.67202378,42.02106694
610009,4160,GALILEO,POINT (-87.65340151758227 41.87122648429438),820 S CARPENTER ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.65340152,41.87122649
609935,3490,GALLISTEL,POINT (-87.5351384037798 41.70687580955222),10347 S EWING AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.5351384,41.70687581
400095,8064,GARFIELD PARK ES,POINT (-87.7080552780167 41.87974152986593),3250 W MONROE ST,ES,"K, 1, 2, 3",Contract,-87.70805528,41.87974153
610128,5420,"GARVEY, M",POINT (-87.64753982113267 41.70657606996185),10309 S MORGAN ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.64753982,41.70657607
609937,3510,"GARVY, J",POINT (-87.7961982715496 41.9763558259689),5225 N OAK PARK AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.79619827,41.97635583
609938,3520,GARY,POINT (-87.71872194947852 41.83709213146292),3740 W 31ST ST,MS,"PK, 3, 4, 5, 6, 7, 8",Elementary School,-87.71872195,41.83709213
609939,3530,GILLESPIE,POINT (-87.62367875383018 41.725204905775904),9301 S STATE ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.62367875,41.72520491
400009,2025,GLOBAL CITIZENSIHP ACAD,POINT (-87.72811940198442 41.800313705828586),5101 S KEELER AVE,ES,"K, 1",Contract,-87.7281194,41.80031371
610324,7550,GLOBAL VISIONS HS,POINT (-87.55773310942119 41.733761304791884),2710 E 89TH ST,HS,"9, 10, 11, 12",High School,-87.55773311,41.73376131
609942,3560,GOETHE,POINT (-87.69293623413165 41.922822415922845),2236 N ROCKWELL ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.69293623,41.92282242
610348,7840,GOLDBLATT,POINT (-87.73261595524899 41.877782137597265),4257 W ADAMS ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.73261596,41.87778214
609943,3570,GOMPERS,POINT (-87.62257724923157 41.67049751260458),12302 S STATE ST,MS,"4, 5, 6, 7, 8",Elementary School,-87.62257725,41.67049751
609913,3290,GOODLOW,POINT (-87.67557893720678 41.781252510291),2040 W 62ND ST,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.67557894,41.78125251
609945,3590,GOUDY,POINT (-87.6579488794793 41.975799645569694),5120 N WINTHROP AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.65794888,41.97579965
609947,3600,GRAHAM ES,POINT (-87.6433795224263 41.81326434613698),4436 S UNION AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.64337952,41.81326435
609769,1950,GRAHAM OCC HS,POINT (-87.62528015948087 41.84975082611654),2347 S WABASH AVE,HS,"9, 10, 11, 12",High School,-87.62528016,41.84975083
609949,3620,GRAY,POINT (-87.75715453089155 41.94882653357678),3730 N LARAMIE AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.75715453,41.94882653
609850,2730,GREELEY,POINT (-87.65096300708807 41.952837169928145),832 W SHERIDAN RD,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.65096301,41.95283717
610032,4410,"GREEN, W",POINT (-87.65244910536266 41.71931989902858),1150 W 96TH ST,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.65244911,41.7193199
609952,3650,"GREENE, N",POINT (-87.67145506082436 41.82964782277677),3525 S HONORE ST,ES,"K, 1, 2, 3, 4, 5",Elementary School,-87.67145506,41.82964782
609954,3660,GREGORY,POINT (-87.71869179203647 41.87071455156385),3715 W POLK ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.71869179,41.87071455
609955,3670,GRESHAM,POINT (-87.6450612676481 41.73889769721214),8524 S GREEN ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.64506127,41.7388977
609956,3680,GRIMES,POINT (-87.75868154177839 41.77549407939187),5450 W 64TH PL,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.75868154,41.77549408
609944,3580,GRISSOM,POINT (-87.55334344737058 41.66239734451343),12810 S ESCANABA AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.55334345,41.66239735
610283,7050,GUGGENHEIM,POINT (-87.64908899787251 41.763944813426264),7141 S MORGAN ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.649089,41.76394481
609958,3690,GUNSAULUS,POINT (-87.69939936680503 41.81296710719794),4420 S SACRAMENTO AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.69939937,41.81296711
609959,3700,HAINES,POINT (-87.63373675018805 41.84993184285006),247 W 23RD PL,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.63373675,41.84993184
609960,3710,HALE,POINT (-87.77661721408117 41.780239626065814),6140 S MELVINA AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.77661721,41.78023963
609808,2360,HALEY,POINT (-87.63359274207671 41.686577545643445),11411 S EGGLESTON AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.63359274,41.68657755
609963,3730,HAMILTON,POINT (-87.67083333691238 41.94524766319929),1650 W CORNELIA AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.67083334,41.94524766
609964,3740,HAMLINE,POINT (-87.66113994395194 41.80731678837147),4747 S BISHOP ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.66113994,41.80731679
609966,3750,HAMMOND,POINT (-87.69636525857605 41.85269040706497),2819 W 21ST PL,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.69636526,41.85269041
609807,2350,HAMPTON,POINT (-87.70880504148688 41.753483557318674),3434 W 77TH ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.70880504,41.75348356
609694,1200,HANCOCK HS,POINT (-87.72454291627618 41.791490682859276),4034 W 56TH ST,HS,"9, 10, 11, 12",High School,-87.72454292,41.79149068
610068,4770,HANSON PARK,POINT (-87.76153848108957 41.923927402817725),5411 W FULLERTON AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.76153848,41.9239274
609710,1350,HARLAN HS,POINT (-87.62066227420785 41.71847290155539),9652 S MICHIGAN AVE,HS,"7, 8, 9, 10, 11, 12",High School,-87.62066227,41.7184729
609711,1360,HARPER HS,POINT (-87.66912484317676 41.77508401466044),6520 S WOOD ST,HS,"9, 10, 11, 12",High School,-87.66912484,41.77508402
609969,3780,HARTE,POINT (-87.58688377624001 41.79347439721259),1556 E 56TH ST,ES,"PK, K, 1, 2, 3, 4, 5, 6",Elementary School,-87.58688378,41.7934744
609971,3800,HARVARD,POINT (-87.63269972318824 41.75731899166563),7525 S HARVARD AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.63269972,41.75731899
609972,3810,HAUGAN,POINT (-87.72316535872694 41.964052751088595),4540 N HAMLIN AVE,ES,"PK, K, 1, 2, 3, 4, 5",Elementary School,-87.72316536,41.96405275
609974,3830,HAWTHORNE,POINT (-87.65767353664957 41.942324580417726),3319 N CLIFTON AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.65767354,41.94232458
609975,3840,HAY,POINT (-87.75585125825565 41.899219522385536),1018 N LARAMIE AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.75585126,41.89921952
609976,3850,HAYT,POINT (-87.66856961605163 41.99456747001127),1518 W GRANVILLE AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.66856962,41.99456747
609979,3880,HEALY,POINT (-87.64037531621362 41.83951073218047),3010 S PARNELL AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.64037532,41.83951073
609981,3890,HEARST,POINT (-87.74576420127799 41.80822279606364),4640 S LAMON AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.7457642,41.8082228
609983,3900,HEDGES,POINT (-87.67329274849595 41.80718738359842),4747 S WINCHESTER AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.67329275,41.80718738
609985,3910,HEFFERAN,POINT (-87.73592511971938 41.87863584405399),4409 W WILCOX ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.73592512,41.87863584
609986,3920,HENDERSON,POINT (-87.67192636506567 41.790683151300186),5650 S WOLCOTT AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.67192636,41.79068315
609987,3930,HENDRICKS,POINT (-87.63370180494458 41.815808233405406),4316 S PRINCETON AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6337018,41.81580823
609988,3940,HENRY,POINT (-87.71566632170648 41.95889607013226),4250 N SAINT LOUIS AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6",Elementary School,-87.71566632,41.95889607
400042,1165,HENRY FORD CHARTER,POINT (-87.71049008712235 41.86931960444428),931 S HOMAN AVE,HS,"9, 10",Charter,-87.71049009,41.86931961
610240,6570,HENSON,POINT (-87.72158610162707 41.86355093594061),1326 S AVERS AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.7215861,41.86355094
609989,3950,HERBERT,POINT (-87.68030814155526 41.87984249820343),2131 W MONROE ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.68030814,41.8798425
610532,8021,HERNANDEZ,POINT (-87.71149922310083 41.79350432082356),3510 W 55TH ST,MS,"6, 7, 8",Elementary School,-87.71149922,41.79350432
609991,3970,HERZL,POINT (-87.71826941817723 41.86225460398807),3711 W DOUGLAS BLVD,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.71826942,41.86225461
609994,4000,HIBBARD,POINT (-87.71036213906346 41.97036267385306),3244 W AINSLIE ST,ES,"PK, K, 1, 2, 3, 4, 5, 6",Elementary School,-87.71036214,41.97036267
610295,7210,HIGGINS,POINT (-87.64702791382577 41.68094731055312),11710 S MORGAN ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.64702791,41.68094731
610299,7250,HINTON,POINT (-87.64130741907277 41.76536290075954),644 W 71ST ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.64130742,41.7653629
609712,1380,HIRSCH HS,POINT (-87.60176610272876 41.75379661117364),7740 S INGLESIDE AVE,HS,"9, 10, 11, 12",High School,-87.6017661,41.75379661
609995,4010,HITCH,POINT (-87.77908580569104 41.98369329428742),5625 N MCVICKER AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.77908581,41.9836933
609996,4020,HOLDEN,POINT (-87.6538193965671 41.838054491273546),1104 W 31ST ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6538194,41.83805449
609997,4030,HOLMES,POINT (-87.6497357885219 41.793761024558705),955 W GARFIELD BLVD,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.64973579,41.79376103
400043,8067,HOPE ES,POINT (-87.66808378010795 41.883389361410956),1628 W WASHINGTON BLVD,ES,"K, 1, 2, 3",Contract,-87.66808378,41.88338936
609768,1940,HOPE HS,POINT (-87.64134393643214 41.79351934839468),5515 S LOWE AVE,HS,"9, 10, 11, 12",High School,-87.64134394,41.79351935
610000,4060,HOWE,POINT (-87.75943672862378 41.89365944322021),720 N LOREL AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.75943673,41.89365944
